"Date","Price","Open","High","Low","Vol.","Change %"
"11/07/1993","3,684.51","3,648.18","3,691.21","3,631.97","139.92M","1.13%"
"10/31/1993","3,643.43","3,673.33","3,703.23","3,600.67","141.75M","-1.01%"
"10/24/1993","3,680.59","3,646.22","3,708.82","3,644.82","139.29M","0.86%"
"10/17/1993","3,649.30","3,623.87","3,676.96","3,620.23","124.75M","0.54%"
"10/10/1993","3,629.73","3,586.98","3,642.31","3,583.63","139.98M","1.26%"
"10/03/1993","3,584.74","3,579.15","3,605.98","3,557.36","100.97M","0.10%"
"09/26/1993","3,581.11","3,555.68","3,587.26","3,542.83","107.24M","1.07%"
"09/19/1993","3,543.11","3,611.85","3,621.35","3,507.06","123.09M","-1.94%"
"09/12/1993","3,613.25","3,629.18","3,639.24","3,586.14","135.52M","-0.23%"
"09/05/1993","3,621.63","3,631.13","3,636.44","3,573.57","82.65M","-0.34%"
"08/29/1993","3,633.93","3,641.19","3,655.72","3,616.60","100.89M","-0.18%"
"08/22/1993","3,640.63","3,604.30","3,663.83","3,595.64","121.77M","0.70%"
"08/15/1993","3,615.48","3,564.90","3,617.72","3,564.34","152.29M","1.28%"
"08/08/1993","3,569.65","3,560.15","3,595.08","3,552.33","107.61M","0.26%"
"08/01/1993","3,560.43","3,542.55","3,566.02","3,536.96","107.49M","0.59%"
"07/25/1993","3,539.47","3,553.72","3,583.90","3,530.81","134.98M","-0.20%"
"07/18/1993","3,546.74","3,527.74","3,556.52","3,511.53","113.79M","0.52%"
"07/11/1993","3,528.29","3,522.17","3,550.93","3,509.85","113.09M","0.21%"
"07/04/1993","3,521.06","3,489.51","3,527.98","3,449.93","97.26M","1.06%"
"06/27/1993","3,483.97","3,500.58","3,531.58","3,480.93","106.34M","-0.20%"
"06/20/1993","3,490.89","3,511.93","3,511.93","3,462.66","108.43M","-0.11%"
"06/13/1993","3,494.77","3,513.31","3,528.26","3,475.94","114.77M","-0.29%"
"06/06/1993","3,505.01","3,548.46","3,550.12","3,483.97","98.15M","-1.13%"
"05/30/1993","3,545.14","3,534.07","3,569.78","3,527.43","75.30M","0.50%"
"05/23/1993","3,527.43","3,484.80","3,565.07","3,485.63","104.26M","0.99%"
"05/16/1993","3,492.83","3,443.56","3,524.11","3,415.33","128.14M","1.45%"
"05/09/1993","3,443.01","3,442.18","3,483.14","3,435.26","119.78M","0.17%"
"05/02/1993","3,437.19","3,435.65","3,459.43","3,415.66","120.47M","0.28%"
"04/25/1993","3,427.55","3,407.56","3,446.19","3,383.24","146.59M","0.40%"
"04/18/1993","3,413.77","3,473.75","3,481.58","3,403.50","146.81M","-1.86%"
"04/11/1993","3,478.61","3,405.66","3,478.61","3,395.67","138.95M","2.42%"
"04/04/1993","3,396.48","3,377.57","3,408.10","3,363.79","139.24M","0.76%"
"03/28/1993","3,370.81","3,451.86","3,478.34","3,365.41","145.37M","-2.01%"
"03/21/1993","3,439.98","3,451.32","3,480.50","3,430.25","140.99M","-0.91%"
"03/14/1993","3,471.58","3,436.19","3,477.53","3,422.96","113.45M","1.28%"
"03/07/1993","3,427.82","3,417.82","3,482.12","3,403.77","139.19M","0.68%"
"02/28/1993","3,404.58","3,380.81","3,433.22","3,343.26","121.50M","1.00%"
"02/21/1993","3,370.81","3,321.91","3,378.11","3,316.78","145.73M","1.46%"
"02/14/1993","3,322.18","3,372.98","3,392.16","3,266.80","134.45M","-2.07%"
"02/07/1993","3,392.43","3,433.22","3,456.73","3,392.43","131.88M","-1.44%"
"01/31/1993","3,442.14","3,315.16","3,443.22","3,309.48","165.45M","3.99%"
"01/24/1993","3,310.03","3,270.04","3,320.02","3,257.89","165.53M","1.63%"
"01/17/1993","3,256.81","3,269.50","3,283.28","3,231.95","143.20M","-0.44%"
"01/10/1993","3,271.12","3,251.13","3,285.17","3,240.06","158.53M","0.60%"
"01/03/1993","3,251.67","3,312.46","3,320.83","3,231.95","152.77M","-1.50%"
"12/27/1992","3,301.11","3,324.62","3,352.71","3,301.11","69.19M","-0.76%"
"12/20/1992","3,326.24","3,304.89","3,332.72","3,301.65","84.56M","0.39%"
"12/13/1992","3,313.27","3,296.79","3,317.05","3,248.16","154.00M","0.28%"
"12/06/1992","3,304.08","3,301.38","3,335.69","3,288.95","105.34M","0.47%"
"11/29/1992","3,288.68","3,294.90","3,308.41","3,268.96","120.25M","0.20%"
"11/22/1992","3,282.20","3,223.31","3,296.25","3,214.66","87.24M","1.70%"
"11/15/1992","3,227.36","3,226.28","3,233.03","3,184.67","115.47M","-0.18%"
"11/08/1992","3,233.03","3,237.08","3,259.78","3,219.25","106.17M","-0.22%"
"11/01/1992","3,240.05","3,224.12","3,268.15","3,215.20","120.41M","0.43%"
"10/25/1992","3,226.28","3,208.72","3,254.91","3,205.20","109.74M","0.58%"
"10/18/1992","3,207.64","3,166.30","3,215.20","3,169.00","126.97M","1.05%"
"10/11/1992","3,174.41","3,149.01","3,217.09","3,136.31","126.47M","1.21%"
"10/04/1992","3,136.58","3,176.57","3,200.61","3,095.79","118.91M","-2.00%"
"09/27/1992","3,200.61","3,243.30","3,280.85","3,198.72","101.28M","-1.53%"
"09/20/1992","3,250.32","3,324.62","3,327.86","3,233.84","109.12M","-2.31%"
"09/13/1992","3,327.05","3,349.20","3,376.49","3,306.79","122.93M","0.65%"
"09/06/1992","3,305.70","3,279.23","3,317.32","3,257.62","74.09M","0.72%"
"08/30/1992","3,281.93","3,273.29","3,313.54","3,254.10","83.62M","0.44%"
"08/23/1992","3,267.61","3,233.57","3,273.02","3,207.10","92.92M","0.42%"
"08/16/1992","3,254.10","3,321.37","3,338.93","3,254.10","77.50M","-2.25%"
"08/09/1992","3,328.94","3,321.91","3,342.18","3,306.79","84.35M","-0.10%"
"08/02/1992","3,332.18","3,385.40","3,399.99","3,331.37","95.80M","-1.82%"
"07/26/1992","3,393.78","3,284.90","3,402.96","3,282.20","100.73M","3.29%"
"07/19/1992","3,285.71","3,289.50","3,331.10","3,266.53","84.26M","-1.38%"
"07/12/1992","3,331.64","3,343.53","3,364.33","3,317.05","98.32M","0.03%"
"07/05/1992","3,330.56","3,304.07","3,352.71","3,273.56","110.10M","0.01%"
"06/28/1992","3,330.29","3,289.10","3,373.89","3,282.68","84.55M","1.46%"
"06/21/1992","3,282.41","3,278.40","3,304.08","3,254.05","108.94M","-0.09%"
"06/14/1992","3,285.35","3,339.65","3,367.20","3,269.03","116.91M","-2.06%"
"06/07/1992","3,354.36","3,396.36","3,405.43","3,323.78","99.34M","-1.30%"
"05/31/1992","3,398.69","3,388.58","3,422.28","3,372.25","114.44M","0.05%"
"05/24/1992","3,396.88","3,389.62","3,420.21","3,356.44","87.45M","0.30%"
"05/17/1992","3,386.77","3,369.20","3,404.34","3,353.09","107.02M","1.00%"
"05/10/1992","3,353.09","3,376.34","3,400.67","3,346.00","87.56M","-0.48%"
"05/03/1992","3,369.41","3,349.96","3,387.52","3,335.87","72.05M","1.00%"
"04/26/1992","3,336.09","3,309.48","3,362.03","3,283.99","104.08M","0.35%"
"04/19/1992","3,324.46","3,340.12","3,365.61","3,310.38","106.56M","-1.25%"
"04/12/1992","3,366.50","3,254.70","3,366.50","3,248.43","92.58M","3.41%"
"04/05/1992","3,255.37","3,261.40","3,279.29","3,161.23","98.67M","0.19%"
"03/29/1992","3,249.11","3,232.56","3,260.73","3,211.31","86.77M","0.55%"
"03/22/1992","3,231.44","3,266.55","3,284.44","3,226.52","91.93M","-1.37%"
"03/15/1992","3,276.39","3,236.14","3,277.28","3,208.41","96.82M","1.25%"
"03/08/1992","3,235.91","3,217.58","3,248.21","3,188.28","89.42M","0.44%"
"03/01/1992","3,221.60","3,270.80","3,299.64","3,213.77","96.22M","-1.41%"
"02/23/1992","3,267.66","3,277.50","3,293.38","3,240.38","96.70M","-0.38%"
"02/16/1992","3,280.19","3,241.06","3,286.67","3,215.34","97.58M","1.05%"
"02/09/1992","3,245.97","3,230.77","3,286.00","3,221.82","104.53M","0.64%"
"02/02/1992","3,225.40","3,219.81","3,282.20","3,207.96","112.35M","0.06%"
"01/26/1992","3,223.39","3,241.06","3,299.19","3,216.01","119.24M","-0.29%"
"01/19/1992","3,232.78","3,259.84","3,269.90","3,215.34","108.68M","-0.99%"
"01/12/1992","3,264.98","3,189.62","3,279.96","3,179.11","146.18M","2.05%"
"01/05/1992","3,199.46","3,194.10","3,229.20","3,184.48","135.09M","-0.06%"
"12/29/1991","3,201.47","3,101.52","3,210.64","3,100.84","101.85M","3.22%"
"12/22/1991","3,101.52","2,934.48","3,105.32","2,930.67","87.91M","5.69%"
"12/15/1991","2,934.48","2,914.35","2,949.68","2,883.05","115.27M","0.69%"
"12/08/1991","2,914.36","2,886.40","2,921.73","2,839.44","97.00M","0.97%"
"12/01/1991","2,886.40","2,893.11","2,939.17","2,864.04","100.29M","-0.29%"
"11/24/1991","2,894.68","2,902.05","2,922.85","2,868.96","66.14M","-0.28%"
"11/17/1991","2,902.73","2,943.64","2,975.40","2,888.41","120.42M","-1.38%"
"11/10/1991","2,943.20","3,045.39","3,071.10","2,943.20","99.00M","-3.36%"
"11/03/1991","3,045.62","3,056.12","3,075.58","3,021.46","79.19M","-0.35%"
"10/27/1991","3,056.35","3,004.91","3,082.06","3,004.91","92.29M","1.71%"
"10/20/1991","3,004.92","3,076.92","3,077.37","2,992.84","96.16M","-2.35%"
"10/13/1991","3,077.15","2,983.67","3,077.14","2,983.67","108.94M","3.13%"
"10/06/1991","2,983.68","2,961.76","2,983.89","2,938.28","102.93M","0.74%"
"09/29/1991","2,961.76","3,006.03","3,032.20","2,961.53","89.58M","-1.47%"
"09/22/1991","3,006.04","3,019.23","3,037.11","2,998.65","78.62M","-0.44%"
"09/15/1991","3,019.23","2,984.79","3,042.93","2,981.66","108.36M","1.12%"
"09/08/1991","2,985.69","3,011.18","3,014.08","2,972.71","87.83M","-0.86%"
"09/01/1991","3,011.63","3,043.82","3,060.82","2,996.19","82.29M","-1.05%"
"08/25/1991","3,043.60","3,039.35","3,057.91","3,014.08","65.49M","0.11%"
"08/18/1991","3,040.25","2,968.47","3,052.54","2,859.57","127.83M","2.43%"
"08/11/1991","2,968.02","2,996.19","3,034.43","2,951.92","103.98M","-0.94%"
"08/04/1991","2,996.20","3,007.83","3,037.79","2,976.74","91.20M","-0.33%"
"07/28/1991","3,006.26","2,972.50","3,036.00","2,965.56","85.49M","1.14%"
"07/21/1991","2,972.50","3,016.32","3,029.96","2,955.05","81.85M","-1.45%"
"07/14/1991","3,016.32","2,979.20","3,021.69","2,978.09","93.64M","1.19%"
"07/07/1991","2,980.77","2,932.92","2,990.83","2,907.65","81.56M","1.65%"
"06/30/1991","2,932.47","2,906.75","2,974.28","2,906.75","61.39M","0.88%"
"06/23/1991","2,906.75","2,965.56","2,965.56","2,883.72","95.13M","-1.98%"
"06/16/1991","2,965.56","3,000.67","3,013.64","2,937.84","109.40M","-1.16%"
"06/09/1991","3,000.45","2,976.52","3,001.57","2,936.49","85.91M","0.80%"
"06/02/1991","2,976.74","3,027.50","3,036.00","2,963.33","93.71M","-1.68%"
"05/26/1991","3,027.50","2,914.13","3,027.50","2,914.13","102.39M","3.90%"
"05/19/1991","2,913.91","2,886.85","2,924.42","2,880.14","79.09M","0.95%"
"05/12/1991","2,886.63","2,920.39","2,930.46","2,840.34","93.36M","-1.15%"
"05/05/1991","2,920.17","2,937.84","2,979.87","2,908.54","95.11M","-0.64%"
"04/28/1991","2,938.86","2,912.38","2,949.75","2,871.29","99.88M","0.91%"
"04/21/1991","2,912.38","2,965.59","2,965.59","2,901.98","94.70M","-1.79%"
"04/14/1991","2,965.59","2,920.79","3,017.57","2,908.42","129.46M","1.53%"
"04/07/1991","2,920.79","2,896.78","2,929.70","2,854.95","95.24M","0.83%"
"03/31/1991","2,896.78","2,913.86","2,957.43","2,874.50","100.27M","-0.59%"
"03/24/1991","2,913.86","2,858.91","2,939.11","2,858.17","85.61M","1.92%"
"03/17/1991","2,858.91","2,948.27","2,951.98","2,843.56","109.20M","-3.03%"
"03/10/1991","2,948.27","2,955.20","2,991.34","2,917.08","117.23M","-0.23%"
"03/03/1991","2,955.20","2,909.90","3,002.72","2,909.90","126.71M","1.56%"
"02/24/1991","2,909.90","2,889.36","2,927.97","2,855.45","126.03M","0.71%"
"02/17/1991","2,889.36","2,934.65","2,939.85","2,876.24","92.84M","-1.54%"
"02/10/1991","2,934.65","2,828.96","2,934.90","2,828.96","165.80M","3.67%"
"02/03/1991","2,830.69","2,730.69","2,863.37","2,728.22","149.79M","3.66%"
"01/27/1991","2,730.69","2,659.41","2,748.76","2,637.38","124.40M","2.68%"
"01/20/1991","2,659.41","2,643.32","2,663.86","2,598.76","98.29M","0.48%"
"01/13/1991","2,646.78","2,500.00","2,652.72","2,457.67","130.85M","5.81%"
"01/06/1991","2,501.49","2,566.09","2,566.09","2,467.08","89.58M","-2.52%"
"12/30/1990","2,566.09","2,629.21","2,642.82","2,552.72","72.10M","-2.40%"
"12/23/1990","2,629.21","2,636.63","2,645.79","2,613.86","34.28M","-0.17%"
"12/16/1990","2,633.66","2,594.06","2,648.51","2,575.99","107.61M","1.54%"
"12/09/1990","2,593.81","2,590.10","2,630.69","2,575.50","83.82M","0.14%"
"12/02/1990","2,590.10","2,559.65","2,645.54","2,539.11","120.43M","1.19%"
"11/25/1990","2,559.65","2,527.48","2,569.06","2,496.29","95.09M","1.28%"
"11/18/1990","2,527.23","2,549.50","2,569.80","2,508.91","63.23M","-0.90%"
"11/11/1990","2,550.25","2,488.61","2,572.77","2,488.12","99.81M","2.48%"
"11/04/1990","2,488.61","2,490.59","2,508.42","2,423.02","86.30M","-0.09%"
"10/28/1990","2,490.84","2,436.14","2,494.80","2,408.91","94.57M","2.25%"
"10/21/1990","2,436.14","2,519.31","2,527.72","2,436.14","91.43M","-3.36%"
"10/14/1990","2,520.79","2,398.27","2,520.79","2,361.88","125.20M","5.12%"
"10/07/1990","2,398.02","2,510.40","2,544.31","2,354.21","101.48M","-4.49%"
"09/30/1990","2,510.64","2,452.23","2,550.25","2,452.23","109.12M","2.37%"
"09/23/1990","2,452.48","2,512.38","2,512.38","2,379.70","113.59M","-2.38%"
"09/16/1990","2,512.38","2,564.11","2,579.95","2,486.88","111.42M","-2.02%"
"09/09/1990","2,564.11","2,619.55","2,653.96","2,551.49","74.79M","-2.12%"
"09/02/1990","2,619.55","2,614.36","2,630.69","2,583.91","63.49M","0.20%"
"08/26/1990","2,614.36","2,532.92","2,643.32","2,532.92","84.54M","3.22%"
"08/19/1990","2,532.92","2,644.80","2,669.06","2,478.71","135.66M","-4.23%"
"08/12/1990","2,644.80","2,716.58","2,769.31","2,615.59","111.80M","-2.64%"
"08/05/1990","2,716.58","2,809.41","2,809.41","2,686.39","144.90M","-3.31%"
"07/29/1990","2,809.65","2,898.02","2,927.97","2,740.84","155.36M","-3.07%"
"07/22/1990","2,898.51","2,961.63","2,961.63","2,852.72","112.32M","-2.12%"
"07/15/1990","2,961.14","2,979.95","3,010.64","2,958.17","108.30M","-0.64%"
"07/08/1990","2,980.20","2,904.95","3,002.97","2,890.35","103.19M","2.59%"
"07/01/1990","2,904.95","2,880.69","2,915.35","2,870.79","57.76M","0.84%"
"06/24/1990","2,880.69","2,858.17","2,892.57","2,832.18","93.06M","0.82%"
"06/17/1990","2,857.18","2,933.91","2,933.91","2,854.21","96.99M","-2.68%"
"06/10/1990","2,935.89","2,864.61","2,948.27","2,859.66","113.05M","2.57%"
"06/03/1990","2,862.38","2,900.97","2,948.54","2,859.47","105.65M","-1.33%"
"05/27/1990","2,900.97","2,820.92","2,901.70","2,819.73","82.76M","2.84%"
"05/20/1990","2,820.92","2,819.91","2,870.26","2,808.80","101.51M","0.04%"
"05/13/1990","2,819.91","2,800.24","2,853.47","2,800.24","112.98M","0.65%"
"05/06/1990","2,801.58","2,710.36","2,804.05","2,706.31","98.18M","3.37%"
"04/29/1990","2,710.36","2,645.04","2,710.81","2,634.01","80.08M","2.47%"
"04/22/1990","2,645.05","2,695.95","2,695.95","2,644.14","178.50M","-1.89%"
"04/15/1990","2,695.95","2,751.80","2,782.88","2,672.52","95.93M","-2.03%"
"04/08/1990","2,751.80","2,716.89","2,756.76","2,714.64","52.38M","1.28%"
"04/01/1990","2,717.12","2,706.76","2,746.85","2,679.50","81.16M","0.37%"
"03/25/1990","2,707.21","2,704.28","2,745.72","2,697.30","74.35M","0.11%"
"03/18/1990","2,704.28","2,736.49","2,768.24","2,678.60","95.36M","-1.35%"
"03/11/1990","2,741.22","2,683.33","2,741.22","2,667.12","106.91M","2.16%"
"03/04/1990","2,683.33","2,660.14","2,699.55","2,644.14","108.22M","0.86%"
"02/25/1990","2,660.36","2,564.64","2,660.36","2,564.41","105.80M","3.75%"
"02/18/1990","2,564.19","2,636.04","2,636.04","2,548.42","78.94M","-2.71%"
"02/11/1990","2,635.59","2,648.42","2,658.11","2,600.00","87.38M","-0.48%"
"02/04/1990","2,648.20","2,602.70","2,664.86","2,585.81","86.82M","1.75%"
"01/28/1990","2,602.70","2,558.78","2,616.44","2,519.14","102.45M","1.70%"
"01/21/1990","2,559.23","2,678.75","2,681.08","2,522.52","118.54M","-4.43%"
"01/14/1990","2,677.90","2,689.21","2,704.35","2,633.75","111.05M","-0.42%"
"01/07/1990","2,689.21","2,773.25","2,802.90","2,682.81","92.33M","-3.03%"
"12/31/1989","2,773.25","2,753.41","2,822.95","2,740.40","88.96M","0.73%"
"12/24/1989","2,753.20","2,711.39","2,753.41","2,703.71","46.80M","1.54%"
"12/17/1989","2,711.39","2,739.55","2,755.55","2,666.38","95.74M","-1.03%"
"12/10/1989","2,739.55","2,731.44","2,772.40","2,709.90","111.92M","0.30%"
"12/03/1989","2,731.44","2,747.65","2,764.72","2,707.55","84.21M","-0.59%"
"11/26/1989","2,747.65","2,675.55","2,758.53","2,674.91","108.59M","2.69%"
"11/19/1989","2,675.55","2,650.70","2,679.18","2,620.73","54.58M","0.86%"
"11/12/1989","2,652.66","2,625.61","2,656.15","2,602.46","88.57M","1.03%"
"11/05/1989","2,625.61","2,629.51","2,634.63","2,569.67","85.99M","-0.15%"
"10/29/1989","2,629.51","2,597.54","2,653.89","2,597.54","92.58M","1.26%"
"10/22/1989","2,596.72","2,686.89","2,696.93","2,577.25","116.11M","-3.44%"
"10/15/1989","2,689.14","2,568.44","2,703.28","2,504.92","172.18M","4.67%"
"10/08/1989","2,569.26","2,785.33","2,795.97","2,559.02","100.08M","-7.76%"
"10/01/1989","2,785.52","2,692.63","2,789.89","2,687.12","120.62M","3.44%"
"09/24/1989","2,692.82","2,681.42","2,710.49","2,651.22","92.28M","0.42%"
"09/17/1989","2,681.61","2,676.29","2,700.23","2,670.97","66.40M","0.26%"
"09/10/1989","2,674.58","2,709.54","2,718.66","2,654.07","107.18M","-1.29%"
"09/03/1989","2,709.54","2,752.09","2,760.26","2,684.65","82.87M","-1.55%"
"08/27/1989","2,752.09","2,729.70","2,758.17","2,712.39","95.58M","0.72%"
"08/20/1989","2,732.36","2,684.75","2,748.10","2,626.52","98.68M","1.65%"
"08/13/1989","2,687.97","2,683.99","2,702.01","2,665.21","87.75M","0.15%"
"08/06/1989","2,683.99","2,656.30","2,732.93","2,650.99","120.12M","1.15%"
"07/30/1989","2,653.45","2,635.05","2,676.97","2,630.50","112.07M","0.69%"
"07/23/1989","2,635.24","2,605.27","2,646.24","2,572.08","107.45M","1.07%"
"07/16/1989","2,607.36","2,554.82","2,612.67","2,540.78","101.88M","2.06%"
"07/09/1989","2,554.82","2,487.86","2,555.20","2,487.48","82.85M","2.69%"
"07/02/1989","2,487.86","2,440.06","2,498.67","2,436.84","52.16M","1.96%"
"06/25/1989","2,440.06","2,530.54","2,535.28","2,418.82","96.64M","-3.63%"
"06/18/1989","2,531.87","2,484.64","2,531.87","2,456.56","93.84M","1.83%"
"06/11/1989","2,486.38","2,505.78","2,519.03","2,465.86","111.16M","-1.08%"
"06/04/1989","2,513.42","2,517.46","2,523.53","2,475.92","107.04M","-0.18%"
"05/28/1989","2,517.83","2,503.49","2,518.20","2,464.15","145.72M","0.96%"
"05/21/1989","2,493.77","2,503.30","2,515.40","2,468.84","104.21M","-0.29%"
"05/14/1989","2,501.10","2,439.52","2,501.10","2,439.52","134.40M","2.52%"
"05/07/1989","2,439.70","2,381.78","2,439.70","2,359.97","93.73M","2.42%"
"04/30/1989","2,381.96","2,418.44","2,426.69","2,375.55","91.97M","-1.52%"
"04/23/1989","2,418.80","2,407.99","2,425.95","2,380.87","100.64M","0.39%"
"04/16/1989","2,409.46","2,337.06","2,409.46","2,330.83","109.32M","3.10%"
"04/09/1989","2,337.06","2,304.99","2,337.24","2,293.26","81.88M","1.40%"
"04/02/1989","2,304.80","2,296.19","2,312.32","2,285.56","77.43M","0.49%"
"03/26/1989","2,293.62","2,242.68","2,296.19","2,238.04","78.11M","2.25%"
"03/19/1989","2,243.04","2,292.14","2,292.14","2,240.00","70.72M","-2.14%"
"03/12/1989","2,292.14","2,282.14","2,347.14","2,273.93","118.23M","0.44%"
"03/05/1989","2,282.14","2,274.11","2,311.07","2,270.18","86.26M","0.35%"
"02/26/1989","2,274.29","2,245.54","2,276.25","2,237.32","85.70M","1.28%"
"02/19/1989","2,245.54","2,324.82","2,331.96","2,245.36","70.85M","-3.41%"
"02/12/1989","2,324.82","2,286.61","2,332.50","2,272.32","97.58M","1.70%"
"02/05/1989","2,286.07","2,327.50","2,360.36","2,285.71","124.22M","-1.94%"
"01/29/1989","2,331.25","2,324.46","2,350.18","2,308.93","125.56M","0.36%"
"01/22/1989","2,322.86","2,235.36","2,344.82","2,218.39","137.25M","3.91%"
"01/15/1989","2,235.36","2,226.07","2,249.46","2,205.89","91.89M","0.42%"
"01/08/1989","2,226.07","2,194.29","2,233.93","2,186.79","83.79M","1.45%"
"01/01/1989","2,194.29","2,168.39","2,206.79","2,131.79","69.82M","1.19%"
"12/25/1988","2,168.57","2,168.93","2,188.04","2,158.75","40.95M","-0.02%"
"12/18/1988","2,168.93","2,150.71","2,186.79","2,146.07","75.57M","0.85%"
"12/11/1988","2,150.71","2,143.49","2,160.03","2,124.47","77.23M","0.34%"
"12/04/1988","2,143.49","2,092.28","2,160.03","2,092.28","80.72M","2.45%"
"11/27/1988","2,092.28","2,074.50","2,121.27","2,068.10","70.86M","0.85%"
"11/20/1988","2,074.68","2,061.70","2,096.91","2,039.83","47.75M","0.59%"
"11/13/1988","2,062.41","2,069.70","2,079.66","2,028.98","83.13M","-0.22%"
"11/06/1988","2,067.03","2,142.96","2,142.96","2,066.86","80.69M","-3.67%"
"10/30/1988","2,145.80","2,145.99","2,178.70","2,134.42","97.21M","-0.19%"
"10/23/1988","2,149.89","2,183.50","2,185.81","2,129.09","87.73M","-1.54%"
"10/16/1988","2,183.50","2,133.18","2,183.50","2,114.15","108.37M","2.36%"
"10/09/1988","2,133.18","2,150.25","2,160.74","2,120.38","78.92M","-0.79%"
"10/02/1988","2,150.25","2,112.73","2,153.27","2,086.42","93.49M","1.77%"
"09/25/1988","2,112.91","2,090.68","2,136.02","2,077.52","71.69M","1.06%"
"09/18/1988","2,090.68","2,098.15","2,098.15","2,070.77","72.98M","-0.36%"
"09/11/1988","2,098.15","2,068.81","2,108.64","2,061.70","95.48M","1.42%"
"09/04/1988","2,068.81","2,054.59","2,084.10","2,043.92","57.41M","0.69%"
"08/28/1988","2,054.59","2,017.43","2,056.19","1,996.98","68.18M","1.84%"
"08/21/1988","2,017.43","2,016.36","2,026.67","1,984.71","68.21M","0.07%"
"08/14/1988","2,016.00","2,035.92","2,043.21","1,997.33","83.06M","-1.06%"
"08/07/1988","2,037.52","2,119.13","2,128.20","2,020.09","95.22M","-3.85%"
